Title;URL handle;Description;Vendor;Product category;Type;Tags;Published on online store;Status;SKU;Barcode;Option1 name;Option1 value;Option2 name;Option2 value;Option3 name;Option3 value;Price;Compare-at price;Cost per item;Charge tax;Tax code;Unit price total measure;Unit price total measure unit;Unit price base measure;Unit price base measure unit;Inventory tracker;Inventory quantity;Continue selling when out of stock;Weight value (grams);Weight unit for display;Requires shipping;Fulfillment service;Product image URL;Image position;Image alt text;Variant image URL;Gift card;SEO title;SEO description;Google Shopping / Google product category;Google Shopping / Gender;Google Shopping / Age group;Google Shopping / MPN;Google Shopping / AdWords Grouping;Google Shopping / AdWords labels;Google Shopping / Condition;Google Shopping / Custom product;Google Shopping / Custom label 0;Google Shopping / Custom label 1;Google Shopping / Custom label 2;Google Shopping / Custom label 3;Google Shopping / Custom label 4;HS Code
Buchse, Aufnahme Gaszug am Gaspedal, Golf &Co, T4, OE Ref. 191721559;buchse-aufnahme-gaszug-am-gaspedal-golf-co-t4-oe-ref-191721559;;Topran;;;;TRUE;active;101046;5714670445751;;;;;;;4.79;0.0;0.56;TRUE;;;;;;shopify;16;deny;100;g;TRUE;manual;https://www.oldtimer-werk.de/media/image/c4/d7/f1/101046_01_191721559h1rVaI3p3NDJh.jpg;1;;;FALSE;Buchse, Aufnahme Gaszug am Gaspedal, Golf &Co, T4, OE Ref. 191721559;;;;;4063926239561;;;new;FALSE;;;;;;87089997
Luftfilter Golf 1 & Co GTI Einspritzer OE ref. 027133843 und 049133843;luftfilter-golf-1-co-gti-einspritzer-oe-ref-027133843-und-049133843;;Bosch;;;;TRUE;active;101051;3165141015805;;;;;;;14.29;0.0;5.3;TRUE;;;;;;shopify;6;deny;100;g;TRUE;manual;https://www.oldtimer-werk.de/media/image/cd/ff/48/101051_01_0271338430riZLbhLXU1o3.jpg;1;;;FALSE;Luftfilter Golf 1 & Co GTI Einspritzer OE ref. 027133843 und 049133843;;;;;1 457 429 957;;;new;FALSE;;;;;;87089997
Kraftstoffschlauch zwischen Vorlaufrohr und Kraftstoffspeicher Golf 1 &Co GTI OE Ref. 171201218C;kraftstoffschlauch-zwischen-vorlaufrohr-und-kraftstoffspeicher-golf-1-co-gti-oe-ref-171201218c;Montage zwischen Vorlaufrohr und Kraftstoffspeicher. Passend für Golf 1 &Co GTI mit K-Jetronic.;OldtimerWerk;;;;TRUE;active;101053;;;;;;;;73.49;0.0;37.0;TRUE;;;;;;shopify;24;deny;100;g;TRUE;manual;https://www.oldtimer-werk.de/media/image/5e/f9/9f/101053_01_171201218CHec0YzINbj45h.jpg|https://www.oldtimer-werk.de/media/image/0b/99/19/101053_02_171201218C.jpg|https://www.oldtimer-werk.de/media/image/58/c4/24/101053_03_171201218C.jpg|https://www.oldtimer-werk.de/media/image/13/76/c7/101053_04_171201218C.jpg;1;;;FALSE;Kraftstoffschlauch zwischen Vorlaufrohr und Kraftstoffspeicher Golf...;Montage zwischen Vorlaufrohr und Kraftstoffspeicher. Passend für Golf 1 &Co GTI mit K-Jetronic.;;;;OTW-101053-171201218C;;;new;FALSE;;;;;;87089997
Buchse, Lager am Lenkrohr unten, Golf 1 &Co, Golf 2, OE Ref. 171419517B;buchse-lager-am-lenkrohr-unten-golf-1-co-golf-2-oe-ref-171419517b;Unteres Lager für die Lenksäule für Golf 1 &Co (mechanische Lenkung) und Golf 2 mit zweiteiliger Sicherheits-Lenksäule (auch manuell verstellbar);Volkswagen Original Teile;;;;TRUE;active;101065;;;;;;;;7.5;0.0;4.4;TRUE;;;;;;shopify;19;deny;100;g;TRUE;manual;https://www.oldtimer-werk.de/media/image/49/ba/79/101065_01_171419517B_1I26eqBx4gDFt2.jpg;1;;;FALSE;Buchse, Lager am Lenkrohr unten, Golf 1 &Co, Golf 2, OE Ref. 171419...;Angeboten wird ein neues Lager für das mechanische Lenkgetriebe. Montage unten am Lenkrohr. Passend für Golf 1 &Co. Neuware in Top Zustand.;;;;00-171419517B;;;new;FALSE;;;;;;87089997
Tankrohr, Einfüllstutzen, Golf 1 Cabrio ab Bj. 08/83 mit 55L Tank, OE Ref. 155201129C;tankrohr-einf-llstutzen-golf-1-cabrio-ab-bj-08-83-mit-55l-tank-oe-ref-155201129c;;JP Classic Line;;;;TRUE;active;101066;5710412493707;;;;;;;79.95;0.0;41.5;TRUE;;;;;;shopify;1;deny;100;g;TRUE;manual;https://www.oldtimer-werk.de/media/image/a9/6d/30/101066_01_155201129CDgjr1mo8ZUiGV.jpg;1;;;FALSE;Tankrohr, Einfüllstutzen, Golf 1 Cabrio ab Bj. 08/83 mit 55L Tank, ...;;;;;9520528;;;new;FALSE;;;;;;87089997
Heckklappendämpfer, Golf 1 Cabrio, OE Ref. 155827550A;heckklappend-mpfer-golf-1-cabrio-oe-ref-155827550a;"Ausschubkraft 260 N; Länge 416 mm; Hub 160 mm";Stabilus;;;;TRUE;active;101069;4046577091160;;;;;;;26.39;0.0;12.2;TRUE;;;;;;shopify;4;deny;100;g;TRUE;manual;https://www.oldtimer-werk.de/media/image/37/f4/a0/101069_01_155827550A_1fwzWOLwAMxNhG.jpg;1;;;FALSE;Heckklappendämpfer, Golf 1 Cabrio, OE Ref. 155827550A;"Ausschubkraft 260 N; Länge 416 mm; Hub 160 mm";;;;8558BQ;;;new;FALSE;;;;;;87089997
Dichtung für Verdeckspitze Golf 1 Cabrio ab Bj.08/1984 OE Ref. 155871349C;dichtung-f-r-verdeckspitze-golf-1-cabrio-ab-bj-08-1984-oe-ref-155871349c;Dichtung für die Verdeckspitze. Passend für Golf 1 Cabrio ab Bj.08/1984 Leider wird die Dichtung - aus welchen Gründen auch immer - vom Produzenten ca 1,5 cm zu kurz gefertigt. Umso wichtiger ist es die Dichtung zu vermitteln und bei der Montage von der Mitte aus nach außen zu arbeiten und die Dichtung so gut wie möglich zu strecken. So lässt sich das einigermaßen ausgleichen, den Rest muss die Türdichtung bringen. Empfohlen dazu: Protec Gummikleber Art. Nr. 101190 und zwei Nieten Art.Nr.101378;WERK34;;;;TRUE;active;101074;;;;;;;;137.95;0.0;42.8;TRUE;;;;;;shopify;25;deny;100;g;TRUE;manual;https://www.oldtimer-werk.de/media/image/f8/22/99/101074_01_155871349CEuvFRjdR6G85X.jpg;1;;;FALSE;Dichtung für Verdeckspitze Golf 1 Cabrio ab Bj.08/1984 OE Ref. 1558...;Dichtung für die Verdeckspitze. Passend für Golf 1 Cabrio ab Bj.08/1984 Empfohlen dazu: Protec Gummikleber Art. Nr. 101190 und zwei Nieten Art.Nr.101378;;;;871.155.349 C;;;new;FALSE;;;;;;87089997
Lagerbock für Schaltstange am Unterboden/Lenkgetriebe Golf 1 &Co ab 1,5L OE Ref. 171711194G;lagerbock-f-r-schaltstange-am-unterboden-lenkgetriebe-golf-1-co-ab-1-5l-oe-ref-171711194g;;JP Classic Line;;;;TRUE;active;101078;5710412493721;;;;;;;10.49;0.0;3.2;TRUE;;;;;;shopify;37;deny;100;g;TRUE;manual;https://www.oldtimer-werk.de/media/image/b2/7c/37/101078_01_171711194G38IOjaKkkY9Lt.jpg;1;;;FALSE;Lagerbock für Schaltstange am Unterboden/Lenkgetriebe Golf 1 &Co ab...;;;;;77111640101;;;new;FALSE;;;;;;87089997
Aufkleber für Tankloch / Einfüllstutzen Golf 1 & Co bis Bj. 07/1984 OE Ref. 173806110A;aufkleber-f-r-tankloch-einf-llstutzen-golf-1-co-bis-bj-07-1984-oe-ref-173806110a;Aufkleber für das Tankloch am Einfüllstutzen. Passend für Golf 1 &Co bis Bj. 07/1984.;WERK34;;;;TRUE;active;101096;;;;;;;;8.19;0.0;2.5;TRUE;;;;;;shopify;1;deny;100;g;TRUE;manual;https://www.oldtimer-werk.de/media/image/dc/8d/41/101096_01_173806110A0Uy9qyU9AgPvI.jpg|https://www.oldtimer-werk.de/media/image/89/59/9f/101096_02_173806110A.jpg|https://www.oldtimer-werk.de/media/image/98/c4/30/101096_03_173806110A.jpg|https://www.oldtimer-werk.de/media/image/73/2f/1f/101096_04_173806110A.jpg;1;;;FALSE;Aufkleber für Tankloch / Einfüllstutzen Golf 1 & Co bis Bj. 07/1984...;Angeboten wird ein neuer Aufkleber für das Tankloch am Einfüllstutzen. Passend für Golf 1 &Co bis Bj. 07/1984. Neuware in Top Zustand.;;;;806,173,110 A;;;new;FALSE;;;;;;87089997
Halter für Bremsleitung einfach aus Gummi Golf & Co OE Ref. 803201245;halter-f-r-bremsleitung-einfach-aus-gummi-golf-co-oe-ref-803201245;Halter für Bremsleitung an der Hinterachse aus Gummi, Golf 1 & Co;OldtimerWerk;;;;TRUE;active;101100;;;;;;;;0.95;0.0;0.1;TRUE;;;;;;shopify;47;deny;100;g;TRUE;manual;https://www.oldtimer-werk.de/media/image/02/61/70/101100_01_803201245_1zd8YMaM70WtPa.jpg|https://www.oldtimer-werk.de/media/image/77/b4/47/101100_02_803201245_1.jpg;1;;;FALSE;Halter für Bremsleitung einfach aus Gummi Golf & Co OE Ref. 803201245;Halter für Bremsleitung an der Hinterachse aus Gummi, Golf 1 & Co;;;;F105246;;;new;FALSE;;;;;;87089997
Ritzel, Antriebsrad für Tachowelle, GRÜN, 17 ZÄHNE, Getriebe 020, Golf & Co, OE Ref. 171957821C;ritzel-antriebsrad-f-r-tachowelle-gr-n-17-z-hne-getriebe-020-golf-co-oe-ref-171957821c;Tachoritzel für Umbereifung, aufwendige Nachfertigung des weltweit nicht mehr erhältlichen und früher nur beim Caddy verbauten Ritzels mit 17 Zähnen. Wird bei bestimmten Rad/Reifen-Kombinationen u.a. vom TÜV verlangt damit der Tacho nicht vor geht. Veringerung der Tachowellendrehzahl gegenüber dem Ritzel mit 16 Zähnen ca. 10 Prozent!;Repro;;;;TRUE;active;101109;5714670475956;;;;;;;16.95;0.0;7.88;TRUE;;;;;;shopify;8;deny;100;g;TRUE;manual;https://www.oldtimer-werk.de/media/image/ac/59/54/101109_02_171957821C.jpg|https://www.oldtimer-werk.de/media/image/b3/92/85/101109_03_171957821C.jpg|https://www.oldtimer-werk.de/media/image/48/fd/38/101109_04_171957821C.jpg;1;;;FALSE;Ritzel, Antriebsrad für Tachowelle, GRÜN, 17 ZÄHNE, Getriebe 020, G...;Tachoritzel für Umbereifung, aufwendige Nachfertigung des weltweit nicht mehr erhältlichen und früher nur beim Caddy verbauten Ritzels mit 17 Zähnen. Wird bei bestimmten Rad/Reifen-Kombinationen ...;;;;957.171.821 C;;;new;FALSE;;;;;;87089997
Lagerbock für Schalthebel Golf 1 & Co ab 1,5L Hubraum OE Ref. 171711247;lagerbock-f-r-schalthebel-golf-1-co-ab-1-5l-hubraum-oe-ref-171711247;Lagerbock für den Schalthebel. Passend für Golf 1 & Co mit Motoren ab 1,5 Liter Hubraum;JP Classic Line;;;;TRUE;active;101110;5710412486822;;;;;;;19.49;0.0;7.35;TRUE;;;;;;shopify;19;deny;100;g;TRUE;manual;https://www.oldtimer-werk.de/media/image/aa/09/b2/101110_01_1717112479B3Ud8dSqSVuU.jpg;1;;;FALSE;Lagerbock für Schalthebel Golf 1 & Co ab 1,5L Hubraum OE Ref. 17171...;Lagerbock für den Schalthebel. Passend für Golf 1 & Co mit Motoren ab 1,5 Liter Hubraum;;;;1131501600;;;new;FALSE;;;;;;87084099
Reparatursatz groß für Getriebe-Betätigung 5-Gang Golf 1 & Co;reparatursatz-gro-f-r-getriebe-bet-tigung-5-gang-golf-1-co;Reparatursatz für die Getriebebetätigung vom Golf 1 & Co mit 5-Gang Getriebe (ab 1,5 Liter);OldtimerWerk;;;;TRUE;active;101111;;;;;;;;38.95;41.75;0.0;TRUE;;;;;;shopify;-14;deny;100;g;TRUE;manual;https://www.oldtimer-werk.de/media/image/c4/a5/b8/101111_01_1VIuMmhdeQmVnQ.jpg;1;;;FALSE;Reparatursatz groß für Getriebe-Betätigung 5-Gang Golf 1 & Co;Reparatursatz für die Getriebebetätigung vom Golf 1 & Co mit 5 Gang Getriebe (ab 1,5 Liter);;;;P105566;;;new;FALSE;;;;;;87089997
Reparatursatz klein für Getriebe-Betätigung, 5-Gang, Golf 1 & Co;reparatursatz-klein-f-r-getriebe-bet-tigung-5-gang-golf-1-co;Reparatursatz für die Getriebebetätigung vom Golf 1 & Co mit 5 Gang Getriebe ab 1,5L Hubraum.;OldtimerWerk;;;;TRUE;active;101112;;;;;;;;27.95;30.06;0.0;TRUE;;;;;;shopify;-70;deny;100;g;TRUE;manual;https://www.oldtimer-werk.de/media/image/03/4a/ae/101112_010zlWQgld9YieG.jpg;1;;;FALSE;Reparatursatz klein für Getriebe-Betätigung, 5-Gang, Golf 1 & Co;Reparatursatz für die Getriebebetätigung vom Golf 1 & Co mit 5 Gang Getriebe ab 1,5L Hubraum.;;;;101112;;;new;FALSE;;;;;;87089997
Fensterschachtdichtung, vorne rechts / hinten links, 2/4-Türer, Golf 2 &Co, OE Ref. 191837478A;fensterschachtdichtung-vorne-rechts-hinten-links-2-4-t-rer-golf-2-co-oe-ref-191837478a;Fensterschachtdichtung. Montage vorne rechts oder hinten links außen. Passend für Golf 2 & Co 2 und 4 Türer. Länge ca. 90 cm, Dichtung muss je nach Fahrzeug gekürzt werden.;Repro;;;;TRUE;active;101119;5714670447144;;;;;;;19.95;0.0;12.55;TRUE;;;;;;shopify;0;deny;100;g;TRUE;manual;https://www.oldtimer-werk.de/media/image/71/87/5a/101119_01_191837478A3XZI3CEl0vVgF.jpg;1;;;FALSE;Fensterschachtdichtung, vorne rechts / hinten links, 2/4-Türer, Gol...;Fensterschachtdichtung. Montage vorne rechts oder hinten links außen. Passend für Golf 2 & Co 2 und 4 Türer. Dichtung muss je nach Fahrzeug gekürzt werden.;;;;837.191.478 A;;;new;FALSE;;;;;;87089997
Fensterschachtdichtung, vorne links / hinten rechts, außen, Golf 2 &Co, OE Ref. 191837477A;fensterschachtdichtung-vorne-links-hinten-rechts-au-en-golf-2-co-oe-ref-191837477a;Fensterschachtdichtung außen. Montage vorne links oder hinten rechts. Passend für Golf 2 & Co 2 und 4 Türer. Dichtung muss bei Verwendung an den hinteren Türen gekürzt werden.;Repro;;;;TRUE;active;101120;208-7100-01Z0001;;;;;;;19.95;0.0;8.5;TRUE;;;;;;shopify;5;deny;100;g;TRUE;manual;https://www.oldtimer-werk.de/media/image/00/d1/3f/101120_01_191837477A_1ptVPyxdle9cgx.jpg;1;;;FALSE;Fensterschachtdichtung, vorne links / hinten rechts, außen, Golf 2 ...;Fensterschachtdichtung außen. Montage vorne links oder hinten rechts. Passend für Golf 2 & Co 2 und 4 Türer. Dichtung muss bei Verwendung an den hinteren Türen gekürzt werden.;;;;837.191.477 A;;;new;FALSE;;;;;;87089997
VW Zeichen, Emblem Kühlergrill, chrom, Golf 1 Cabrio und Golf 2 &Co ab Bj. 07/87, OE Ref. 3A0853601;vw-zeichen-emblem-k-hlergrill-chrom-golf-1-cabrio-und-golf-2-co-ab-bj-07-87-oe-ref-3a0853601;VW Zeichen für den Kühlergrill in Chrom. Passend für Golf 1 Cabrio und Golf 2 & Co ab Bj. 07/87 Ebenso passend für den T4 Bus mit kurzem Voderwagen;Volkswagen Original Teile;;;;TRUE;active;101142;;;;;;;;42.79;0.0;25.65;TRUE;;;;;;shopify;4;deny;100;g;TRUE;manual;https://www.oldtimer-werk.de/media/image/36/3b/3c/_34A9305.jpg|https://www.oldtimer-werk.de/media/image/b8/5e/1c/Unbensf-annt-1.jpg|https://www.oldtimer-werk.de/media/image/b8/50/6c/Unbenandacnt-1.jpg;1;;;FALSE;VW Zeichen, Emblem Kühlergrill, chrom, Golf 1 Cabrio und Golf 2 &Co...;VW Zeichen für den Kühlergrill in Chrom. Passend für Golf 1 Cabrio und Golf 2 & Co ab Bj. 07/87;;;;853.3A0.601;;;new;FALSE;;;;;;87089997
"""""Karmann"""" Emblem seitlich am Kotflügel Golf 1 Cabrio OE Ref.155853901";karmann-emblem-seitlich-am-kotfl-gel-golf-1-cabrio-oe-ref-155853901;"""Karmann"" Emblem. Montage seitlich am Kotflügel. Passend für Golf 1 Cabrio.";Volkswagen Classic Parts;;;;TRUE;active;101155;;;;;;;;29.49;0.0;14.11;TRUE;;;;;;shopify;14;deny;100;g;TRUE;manual;https://www.oldtimer-werk.de/media/image/e3/90/9a/101155_01_155853901_1wVXTi929wryle.jpg;1;;;FALSE;"""""Karmann"""" Emblem seitlich am Kotflügel Golf 1 Cabrio OE Ref.15585...";"Angeboten wird ein neues ""Karmann"" Emblem. Montage seitlich am Kotflügel. Passend für Golf 1 Cabrio. Neuware in Top Zustand.";;;;40-155853901;;;new;FALSE;;;;;;87089997
Stabi Lager Satz für Hinterachse 20,5mm Golf 1 & Co OE Ref. 171511437 und 171511413;stabi-lager-satz-f-r-hinterachse-20-5mm-golf-1-co-oe-ref-171511437-und-171511413;Stabi Lager Satz für Hinterachse 20,5mm Golf 1 & Co Dieses Set besteht aus folgenden Einzelteilen: Gummi für Stabilisator hinten/ mitte Golf 1 &Co OE Ref. 171511413 Gummilager, hinten/außen, Stabilisator 20,5 mm, Golf 1 & Co OE Ref. 171511437;OldtimerWerk;;;;TRUE;active;101162;;;;;;;;33.95;36.28;10.3;TRUE;;;;;;shopify;4;deny;100;g;TRUE;manual;https://www.oldtimer-werk.de/media/image/69/0e/8b/101162_01urTD14Wt7WKAc.jpg;1;;;FALSE;Stabi Lager Satz für Hinterachse 20,5mm Golf 1 & Co OE Ref. 1715114...;Stabi Lager Satz für Hinterachse 20,5mm Golf 1 & Co Dieses Set besteht aus folgenden Einzelteilen: Gummi für Stabilisator hinten/ mitte Golf 1 &Co OE Ref. 171511413 Gummilager, hinten/außen, Stabilisator 20,5 mm, Golf 1 & Co OE Ref. 171511437;;;;P105624;;;new;FALSE;;;;;;87089997
Kühlwasserschlauch zwischen Wasserrohr und Stutzen, Golf 1 &Co GTI, OE Ref. 026121063A;k-hlwasserschlauch-zwischen-wasserrohr-und-stutzen-golf-1-co-gti-oe-ref-026121063a;;Volkswagen Classic Parts;;;;TRUE;active;101165;;;;;;;;24.5;0.0;11.59;TRUE;;;;;;shopify;4;deny;100;g;TRUE;manual;https://www.oldtimer-werk.de/media/image/69/7a/7c/101165_01_026121063ATUKOMXn0HnZft.jpg|https://www.oldtimer-werk.de/media/image/fc/01/77/Unbenanncst-1.jpg|https://www.oldtimer-werk.de/media/image/df/74/e5/Unbenaknnt-2.jpg|https://www.oldtimer-werk.de/media/image/f4/8f/95/Unbenancdcnt-1.jpg;1;;;FALSE;Kühlwasserschlauch zwischen Wasserrohr und Stutzen, Golf 1 &Co GTI,...;;;;;026-121-063/A;;;new;FALSE;;;;;;87089997
Kühlwasserschlauch zw. Ausgleichsbehälter und Wasserrohr 1,8L Golf 1 &Co, OE Ref. 533121109;k-hlwasserschlauch-zw-ausgleichsbeh-lter-und-wasserrohr-1-8l-golf-1-co-oe-ref-533121109;;Repro;;;;TRUE;active;101166;;;;;;;;32.95;0.0;10.23;TRUE;;;;;;shopify;-1;deny;100;g;TRUE;manual;https://www.oldtimer-werk.de/media/image/b3/dd/64/101166_01_533121109_1GdjwEwkijizq2.jpg;1;;;FALSE;Kühlwasserschlauch zw. Ausgleichsbehälter und Wasserrohr 1,8L Golf ...;;;;;121.533.109;;;new;FALSE;;;;;;87089997
Dichtung für Gaszug an Spritzwand Golf 1 &Co OE Rref. 171723589;dichtung-f-r-gaszug-an-spritzwand-golf-1-co-oe-rref-171723589;;Volkswagen Original Teile;;;;TRUE;active;101171;;;;;;;;3.69;0.0;1.0;TRUE;;;;;;shopify;17;deny;100;g;TRUE;manual;https://www.oldtimer-werk.de/media/image/9a/3e/12/101171_01_171723589_1jlRvlwfxLxUCf.jpg;1;;;FALSE;Dichtung für Gaszug an Spritzwand Golf 1 &Co OE Rref. 171723589;;;;;723.171.589;;;new;FALSE;;;;;;87089997
Montagesatz für Achslager der Hinterachse, beidseitig, Golf 1 & Co;montagesatz-f-r-achslager-der-hinterachse-beidseitig-golf-1-co;;OldtimerWerk;;;;TRUE;active;101179;;;;;;;;23.95;25.34;10.0;TRUE;;;;;;shopify;4;deny;100;g;TRUE;manual;https://www.oldtimer-werk.de/media/image/66/98/dc/101179_01_171501537BDIatYLt6fPxsP.jpg;1;;;FALSE;Montagesatz für Achslager der Hinterachse, beidseitig, Golf 1 & Co;;;;;P105338;;;new;FALSE;;;;;;87089997
Montagesatz inkl. Achslager für Aufhängung der Hinterachse beidseitig Golf 1 & Co. OE Ref. 171501537;montagesatz-inkl-achslager-f-r-aufh-ngung-der-hinterachse-beidseitig-golf-1-co-oe-ref-171501537;;OldtimerWerk;;;;TRUE;active;101180;;;;;;;;42.49;45.03;0.0;TRUE;;;;;;shopify;5;deny;100;g;TRUE;manual;https://www.oldtimer-werk.de/media/image/a2/95/60/101180_01tHEPGId4bYUbY.jpg|https://www.oldtimer-werk.de/media/image/e8/b0/72/101180_02_N0401573-171501541A.jpg;1;;;FALSE;Montagesatz inkl. Achslager für Aufhängung der Hinterachse beidseit...;;;;;P105558;;;new;FALSE;;;;;;87089997
Großer Reparatursatz für Schaltgestänge Golf 2 & Co mit 1,6-1,8L Hubraum 5 und 4-Gang Getriebe;gro-er-reparatursatz-f-r-schaltgest-nge-golf-2-co-mit-1-6-1-8l-hubraum-5-und-4-gang-getriebe;Großer Reparatursatz für das Schaltgestänge. Passt bis auf die lange Schaltstange auch beim Golf 2 &Co mit 1,6-1,8L Hubraum und 5-Gang Getriebe.;OldtimerWerk;;;;TRUE;active;101181;;;;;;;;58.95;63.09;0.0;TRUE;;;;;;shopify;-1;deny;100;g;TRUE;manual;https://www.oldtimer-werk.de/media/image/95/64/1a/101181_01_191711595A-191711574-191711173Bjpg.jpg;1;;;FALSE;Großer Reparatursatz für Schaltgestänge Golf 2 & Co mit 1,6-1,8L Hu...;Angeboten wird ein neuer großer Reparatursatz für das Schaltgestänge. Passend für Golf 2 &Co mit 1,6-1,8L Hubraum und 4 & 5 Gang Getriebe.;;;;P105469;;;new;FALSE;;;;;;87089997
Halter für Bremsleitung aus Kunstoff T3, T4, OE Ref. 281611767;halter-f-r-bremsleitung-aus-kunstoff-t3-t4-oe-ref-281611767;;Repro;;;;TRUE;active;101206;5710412431471;;;;;;;1.79;0.0;0.76;TRUE;;;;;;shopify;12;deny;100;g;TRUE;manual;https://www.oldtimer-werk.de/media/image/97/36/39/101206_01_281611767H9Xolj9ej9pEf.jpg;1;;;FALSE;Halter für Bremsleitung aus Kunstoff T3, T4, OE Ref. 281611767;;;;;281611767;;;new;FALSE;;;;;;87089997
Dichtung für Stegblech / Wasserabweiser & Motorhaube, Golf 1 &Co, OE Ref.171819519C;dichtung-f-r-stegblech-wasserabweiser-motorhaube-golf-1-co-oe-ref-171819519c;;Repro;;;;TRUE;active;101222;;;;;;;;19.95;0.0;12.61;TRUE;;;;;;shopify;7;deny;100;g;TRUE;manual;https://www.oldtimer-werk.de/media/image/23/70/20/101222_01_171819519C_1YIUJuSnPYre7y.jpg;1;;;FALSE;Dichtung für Stegblech / Wasserabweiser & Motorhaube, Golf 1 &Co, O...;;;;;819 .171.519 C;;;new;FALSE;;;;;;87089997
Dichtung für Heckklappe, Golf 1 Cabrio, OE Ref. 155827705;dichtung-f-r-heckklappe-golf-1-cabrio-oe-ref-155827705;;Hoffmann Speedster;;;;TRUE;active;101223;;;;;;;;29.49;0.0;12.18;TRUE;;;;;;shopify;4;deny;100;g;TRUE;manual;https://www.oldtimer-werk.de/media/image/b8/a6/d9/101223_01_155827705_1FhaL0fwt9Shf2.jpg;1;;;FALSE;Dichtung für Heckklappe, Golf 1 Cabrio, OE Ref. 155827705;;;;;180-7026   Z0001;;;new;FALSE;;;;;;87089997
Exzenterschraube zur Sturzeinstellung am Federbein, Golf 1 &Co, OE Ref. 171407265;exzenterschraube-zur-sturzeinstellung-am-federbein-golf-1-co-oe-ref-171407265;WICHTIGE INFO: Wir haben uns bewusst entschieden, die teurere Variante von VW Classic Parts anzubieten. Bei Fahrwerksteilen geht Sicherheit vor und die günstigeren Alternativen auf dem Markt besitzen leider keine geprüfte Zugfestigkeit oder haben ein defektes Gewinde. Das ist für uns absolut nicht tragbar und sollte Sie dazu motivieren, ein paar Euro mehr für Ihren Oldie auszugeben. Zugfestigkeit der Schrauben ist 12.9;Volkswagen Classic Parts;;;;TRUE;active;101235;;;;;;;;19.95;20.99;9.07;TRUE;;;;;;shopify;128;deny;100;g;TRUE;manual;https://www.oldtimer-werk.de/media/image/cd/70/39/101235_01_171407265_16uPrpk0A6N1Vs.jpg;1;;;FALSE;Exzenterschraube zur Sturzeinstellung am Federbein, Golf 1 &Co, OE ...;WICHTIGE INFO: Wir haben uns bewusst entschieden, die teurere Variante von VW Classic Parts anzubieten. Bei Fahrwerksteilen geht Sicherheit vor und die günstigeren Alternativen auf dem Markt besitzen leider keine geprüfte Zugfestigkeit oder haben ein defektes Gewinde. Das ist für uns absolut nicht tragbar und sollte...;;;;1870001101;;;new;FALSE;;;;;;87089997
VW-Zeichen hinten in chrom Golf 2 ab Baujahr 08/1988 OE Ref. 191853601G;vw-zeichen-hinten-in-chrom-golf-2-ab-baujahr-08-1988-oe-ref-191853601g;;Volkswagen Classic Parts;;;;TRUE;active;101385;;;;;;;;27.49;0.0;14.87;TRUE;;;;;;shopify;5;deny;100;g;TRUE;manual;https://www.oldtimer-werk.de/media/image/e4/73/9f/Unbenadcdnnt-17Ea6sAm79K6px.jpg|https://www.oldtimer-werk.de/media/image/49/3c/b2/Unbenanntmm-1.jpg|https://www.oldtimer-werk.de/media/image/3e/b2/15/Unbenamnolnnt-1.jpg;1;;;FALSE;VW-Zeichen hinten in chrom Golf 2 ab Baujahr 08/1988 OE Ref. 191853...;;;;;191 853 601 G WV9;;;new;FALSE;;;;;;87089997
"Emblem ""VW"" hinten in schwarz, Golf 2 ab Bj. 1988, OE Ref. 191853601J XZ1";emblem-vw-hinten-in-schwarz-golf-2-ab-bj-1988-oe-ref-191853601j-xz1;VW-Emblem für hinten in Schwarz für Golf 2 ab Baujahr 08/1988;Volkswagen Classic Parts;;;;TRUE;active;101386;;;;;;;;27.49;0.0;16.17;TRUE;;;;;;shopify;16;deny;100;g;TRUE;manual;https://www.oldtimer-werk.de/media/image/ac/47/a7/Unbenanndvdt-1.jpg|https://www.oldtimer-werk.de/media/image/1f/75/64/Unbenanebnt-2.jpg|https://www.oldtimer-werk.de/media/image/7d/f5/6e/Unbenanntvrv-1.jpg;1;;;FALSE;"Emblem ""VW"" hinten in schwarz, Golf 2 ab Bj. 1988, OE Ref. 19185360...";Angeboten wird ein neues VW-Zeichen für hinten in Schwarz. Passend für Golf 2 ab Baujahr 08/1988 Neuware in Top Zustand;;;;40-191853601J XZ1;;;new;FALSE;;;;;;87089997
Schellen für Stabilisator, vorne innen, 2 Stück, Golf 1 &Co OE Ref. 171411337;schellen-f-r-stabilisator-vorne-innen-2-st-ck-golf-1-co-oe-ref-171411337;Schellen für Stabilisator, vorne innen, 2 Stück, Golf 1 &Co.- Das Set besteht aus folgenden Einzelteilen: Schelle für Stabilisator, vorne innen, Golf 1 & Co, OE Ref. 171411337 U-Scheibe M8 Sechskantmutter M8 Selbstsichernd;OldtimerWerk;;;;TRUE;active;101403;;;;;;;;11.25;11.94;9.92;TRUE;;;;;;shopify;33;deny;100;g;TRUE;manual;https://www.oldtimer-werk.de/media/image/91/f0/a0/Unbensdfanxsxnt-1.jpg;1;;;FALSE;Schellen für Stabilisator, vorne innen, 2 Stück, Golf 1 &Co OE Ref....;Schellen für Stabilisator, vorne innen, 2 Stück, Golf 1 &Co.- Das Set besteht aus folgenden Einzelteilen: Schelle für Stabilisator, vorne innen, Golf 1 & Co, OE Ref. 171411337 U-Scheibe M8 Sechskantmutter M8 Selbstsichernd;;;;P105329;;;new;FALSE;;;;;;87089997
